m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,form_7_type,curr_ratio,non_perform_asset_tot_loan,loan_loss_reserve,lterm_debt_cap,tot_debt_tot_equity,gross_margin,oper_profit_margin,ebit_margin,ebitda_margin,pretax_profit_margin,profit_margin,free_cash_flow,loss_ratio,exp_ratio,comb_ratio,asset_turn,invty_turn,rcv_turn,day_sale_rcv,ret_equity,ret_tang_equity,ret_asset,ret_invst,free_cash_flow_per_share,book_val_per_share,oper_cash_flow_per_share
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2011-09-30,Q,,2011,4,2011,3,7,2.663,,,,,100.0,57.1549,57.1549,,56.8191,36.9282,3519.0,,,,0.0686,,2.4516,36.71,3.3211,26.3426,2.5259,3.3211,0.8608,8.1395,0.9472
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2011-12-31,Q,,2012,1,2011,4,7,2.821,,,,,100.0,63.5257,63.5257,,63.4865,40.4005,1187.0,,,,0.0712,,2.2381,40.212,3.7618,24.5753,2.8713,3.7618,0.3025,8.3951,0.3277
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2012-03-31,Q,,2012,2,2012,1,7,2.8701,,,,,100.0,62.2964,62.2964,,62.4127,50.1164,2223.0,,,,0.07,,2.2167,40.6012,4.53,23.8552,3.5065,4.53,0.5771,8.7595,0.6186
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2012-06-30,Q,,2012,3,2012,2,7,1.3877,,,,,100.0,-101.6374,-101.6374,,-101.6374,-71.6959,3372.0,,,,0.0662,,2.0752,43.3684,-7.0304,-60.4934,-4.7469,-7.0304,0.8809,8.0735,0.9509
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2012-09-30,Q,,2012,4,2012,3,7,1.4818,,,,,100.0,55.7305,55.7305,,58.1472,60.8568,4635.0,,,,0.0683,,2.014,44.6869,6.0152,36.6968,4.1537,6.0152,1.202,8.5173,1.299
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2012-12-31,Q,,2013,1,2012,4,7,1.9714,,,,,100.0,63.2467,63.2467,,63.2818,45.4322,-2924.0,,,,0.0794,,0.9484,94.9016,4.6868,28.7078,3.6058,4.6868,-0.7744,8.5784,-0.7479
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2013-03-31,Q,,2013,2,2013,1,7,1.9537,,,,,100.0,62.8803,62.8803,,62.7789,42.9344,-1391.0,,,,0.0844,,1.2059,74.6349,4.7221,33.1679,3.6225,4.7221,-0.3727,8.4789,-0.3162
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2013-06-30,Q,,2013,3,2013,2,7,1.8908,,,,,100.0,60.913,60.913,,61.0796,40.8197,644.0,,,,0.0851,,1.6328,55.1216,4.5365,30.9813,3.4717,4.5365,0.1742,8.5778,0.2643
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2013-09-30,Q,,2013,4,2013,3,7,1.8044,,,,,100.0,58.8967,58.8967,,59.4013,40.0942,2551.0,,,,0.0827,,1.7468,51.5237,4.4362,31.0578,3.3152,4.4362,0.8806,8.6122,1.0431
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2013-12-31,Q,,2014,1,2013,4,7,1.7708,,,,,100.0,65.832,65.832,,66.0222,44.5959,1421.0,,,,0.087,,1.8049,49.8637,5.2084,35.1838,3.8816,5.2084,0.39,8.703,0.4229
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2014-03-31,Q,,2014,2,2014,1,7,1.7148,,,,,100.0,64.7487,64.7487,,65.1597,50.5217,3253.0,,,,0.0849,,1.9561,46.0101,5.8546,37.1887,4.2884,5.8546,1.1597,8.8505,1.2371
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2014-06-30,Q,,2014,3,2014,2,7,1.6983,,,,,100.0,64.0254,64.0254,,64.3423,43.1062,5086.0,,,,0.0837,,1.9415,46.355,4.9842,33.0257,3.6098,4.9842,1.8282,8.9054,1.9454
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2014-09-30,Q,,2014,4,2014,3,7,1.5921,,,,,100.0,48.0644,48.0644,,48.0025,33.2301,6652.0,,,,0.0837,,2.0081,44.8188,3.9142,25.253,2.782,3.9142,2.3808,12.2107,2.5787
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2014-12-31,Q,,2015,1,2014,4,7,1.7013,,,,,100.0,66.1739,66.1739,,66.8835,46.3927,1657.0,,,,0.087,,2.4157,37.2561,5.6152,32.7284,4.0351,5.6152,0.6036,9.1914,0.6415
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2015-03-31,Q,,2015,2,2015,1,7,1.8565,,,,,100.0,66.9111,66.9111,,66.9405,45.4679,2547.0,,,,0.0878,,2.1644,41.5811,5.4893,30.3624,3.9912,5.4893,0.9347,12.668,1.0051
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2015-06-30,Q,,2015,3,2015,2,7,1.7392,,,,,100.0,64.2979,64.2979,,61.6259,48.2376,4584.0,,,,0.0892,,2.2043,40.83,5.928,31.2696,4.3039,5.928,1.6896,12.9242,1.7877
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2015-09-30,Q,,2015,4,2015,3,7,1.8713,,,,,100.0,63.9317,63.9317,,63.9317,42.3411,6180.0,,,,0.0907,,2.8454,31.6298,5.0667,22.7164,3.8408,5.0667,2.2687,13.4727,2.417
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2015-12-31,Q,,2016,1,2015,4,7,4.7551,,,0.3501,0.5386,100.0,67.209,67.209,,74.0253,54.446,1853.0,,,,0.0648,,2.6117,34.46,6.585,30.7949,3.5306,4.2798,0.6876,13.4594,0.7343
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2016-03-31,Q,,2016,2,2016,1,7,4.742,,,0.3527,0.545,100.0,67.1263,67.1263,,67.3194,47.0767,2569.0,,,,0.0667,,2.6701,33.7066,5.8597,28.6409,3.1421,3.7927,0.964,13.4306,1.0578
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2016-06-30,Q,,2016,3,2016,2,7,1.8468,,,0.326,0.4837,100.0,11.7906,11.7906,,11.6253,11.3499,2740.0,,,,0.0568,,1.4152,63.595,1.5197,-4.4325,0.6451,0.8459,1.0344,15.2471,1.1786
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2016-09-30,Q,,2016,4,2016,3,7,1.7789,,,0.3255,0.4826,100.0,61.6053,61.6053,,58.9064,45.318,5051.0,,,,0.0665,,1.699,52.9735,7.1006,-20.5688,3.0155,3.9575,1.8861,15.4299,2.0814
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2016-12-31,Q,,2017,1,2016,4,7,1.4205,,,0.3083,0.5185,100.0,69.4912,69.4912,,66.7788,46.4022,2337.0,,,,0.0704,,1.8186,49.4889,7.9588,-21.6822,3.2665,4.5133,0.871,15.0005,0.9348
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2017-03-31,Q,,2017,2,2017,1,7,1.5192,,,0.3148,0.5161,100.0,62.7206,62.7206,,60.3529,9.6046,2587.0,,,,0.0708,,1.0104,89.0753,1.7073,-4.1117,0.6801,0.9572,0.9704,14.6168,1.0893
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2017-06-30,Q,,2017,3,2017,2,7,1.6526,,,0.3069,0.4975,100.0,66.2432,66.2432,,63.8335,45.1041,5929.0,,,,0.0713,,1.8086,49.7612,7.7939,-19.8229,3.2172,4.4677,2.2424,15.2842,2.4361
VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2017-09-30,Q,,2017,4,2017,3,7,1.9034,,,0.3365,0.5607,100.0,66.1586,66.1586,,63.8311,44.0783,8513.0,,,,0.0714,,1.9009,47.345,7.8578,-20.9845,3.1481,4.3339,3.2076,15.7804,3.4695
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,1.0058,,,0.3693,0.642,58.6246,11.6167,11.6167,26.4947,9.4548,2.1682,13536.0,,,,0.4811,48.8032,9.4153,38.7665,11.8708,-61.519,4.425,7.4869,4.7679,30.3132,10.4896
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,0.7878,,,0.3576,0.6078,60.0547,11.3599,11.3599,25.5684,8.5432,0.7553,15311.0,,,,0.5144,43.0465,9.2117,39.6236,12.3426,-47.3769,4.6874,7.9286,5.3498,29.9216,11.0014
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,2.6245,,,0.4844,0.9809,62.7648,26.5185,26.5185,40.2937,24.2862,9.5371,22214.0,,,,0.4398,44.0069,9.6913,37.6627,24.6783,-218.7366,8.5907,12.723,7.7293,33.3389,13.5066
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.054,,,0.8899,8.2825,60.7087,15.4227,15.4227,28.4327,12.0162,7.574,13440.0,,,,0.5463,43.3053,9.0816,40.1911,87.4232,-12.8624,5.1398,9.6255,3.376,3.2915,7.6943
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,0.6378,,,0.8526,6.15,60.0691,25.1178,25.1178,37.2869,21.4557,13.5838,21155.0,,,,0.539,41.9784,9.7808,37.3181,102.9873,-18.0757,7.5253,15.1757,5.1686,4.3804,9.5114
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,0.87,,,0.8144,4.4973,59.1808,21.4788,21.4788,34.1221,16.6582,10.4199,5656.0,,,,0.5159,42.782,7.1935,50.7402,56.6245,-13.7812,5.5729,10.511,1.3842,5.895,5.5592
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,0.9138,,,0.3572,0.6887,58.3957,16.4987,16.4987,,14.3794,5.3316,672.0,,,,0.1183,9.0193,2.4474,36.7736,3.673,-27.5839,1.4309,2.3611,0.2371,31.4109,1.7766
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,0.8209,,,0.3457,0.5951,59.4785,17.7658,17.7658,,15.6377,5.8433,3874.0,,,,0.1231,8.7858,2.398,37.5316,3.973,-30.3776,1.6107,2.5996,1.365,32.0471,4.5074
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,0.8018,,,0.3459,0.6275,59.166,16.6482,16.6482,,14.6813,4.9404,8966.0,,,,0.1224,9.8855,2.3964,37.5567,4.0473,-23.3888,1.5533,2.6472,3.1582,30.9121,7.5773
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,1.0058,,,0.3693,0.642,57.4835,-3.9105,-3.9105,,-6.337,-7.1142,13536.0,,,,0.1234,12.8617,2.4147,37.2711,-0.2468,1.2789,-0.092,-0.1556,4.7679,30.3132,10.4896
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,1.0261,,,0.3541,0.5835,59.9214,18.3946,18.3946,,16.4011,5.9698,2392.0,,,,0.1267,10.6482,2.514,35.7999,4.4175,-27.7375,1.7522,2.8532,0.8396,31.1228,2.0909
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,1.0295,,,0.3395,0.5794,61.8381,19.792,19.792,,17.7851,6.3918,7841.0,,,,0.1263,12.729,2.4624,36.5491,4.7386,-35.4748,1.8954,3.1299,2.7435,31.7416,5.3432
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,0.9615,,,0.3341,0.57,62.1092,18.9023,18.9023,,16.9718,5.4918,13443.0,,,,0.1255,8.9869,2.4112,37.3255,4.6336,-28.9199,1.8573,3.0857,4.6905,32.4564,8.6385
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,0.7878,,,0.3576,0.6078,56.5019,-10.5475,-10.5475,,-15.763,-14.0756,15311.0,,,,0.1334,12.1572,2.3891,37.6715,-2.2518,8.6434,-0.8552,-1.4465,5.3498,29.9216,11.0014
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,0.8021,,,0.3241,0.6037,62.8416,21.1489,21.1489,,19.4392,6.6349,3929.0,,,,0.1301,13.6993,2.4903,36.1407,5.543,-26.9483,2.1465,3.7467,1.368,30.6132,2.6222
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,0.7522,,,0.3241,0.5708,62.9591,22.007,22.007,,20.7682,7.5405,9532.0,,,,0.1334,10.6087,2.4383,36.9113,5.964,-27.6769,2.3273,4.0311,3.3189,30.4566,5.9708
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,2.4332,,,0.5019,1.0983,63.8033,23.5411,23.5411,,21.8369,7.3714,16580.0,,,,0.1094,9.1869,2.5001,35.9982,6.1796,-34.202,2.0161,3.0783,5.769,31.5419,9.8772
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,2.6245,,,0.4844,0.9809,61.4936,38.8315,38.8315,,34.6371,16.311,22214.0,,,,0.1133,11.7275,2.4974,36.0377,8.2963,-73.5346,2.888,4.2772,7.7293,33.3389,13.5066
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,0.9179,,,0.886,7.925,63.6933,23.2332,23.2332,,22.5647,12.8075,2989.0,,,,0.1391,12.7003,2.5404,35.427,43.2171,-6.6996,2.7017,4.928,0.8714,3.3447,2.0813
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,0.8639,,,0.8706,6.8685,61.6079,24.41,24.41,,20.7858,13.385,6310.0,,,,0.1403,11.2647,2.4281,37.0657,27.0048,-4.8204,1.9267,3.4953,1.5194,3.8628,3.5647
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,0.9213,,,0.8569,6.0791,61.2107,21.8135,21.8135,,17.913,11.6982,10533.0,,,,0.1396,10.1592,2.3779,37.8481,21.1153,-4.3266,1.6766,3.0208,2.5326,4.3299,5.5679
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.054,,,0.8899,8.2825,56.607,-6.4353,-6.4353,,-11.7076,-6.7215,13440.0,,,,0.1427,12.4918,2.372,37.942,-15.7064,2.3108,-0.9234,-1.7293,3.376,3.2915,7.6943
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,0.7953,,,0.9101,10.5389,62.1811,24.8874,24.8874,,20.8511,13.191,6504.0,,,,0.1356,11.2416,2.5188,35.731,40.3197,-4.1533,1.8398,3.6238,1.5783,2.638,2.4676
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,0.7016,,,0.8948,8.8295,61.3673,24.2707,24.2707,,20.5654,13.13,10753.0,,,,0.1338,10.8346,2.3969,37.5484,33.8123,-4.0736,1.8081,3.5581,2.6323,3.1665,4.6282
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,0.6311,,,0.8784,7.7241,59.8739,22.7245,22.7245,,19.199,12.1781,15886.0,,,,0.137,10.0872,2.5302,35.5706,28.6824,-3.9635,1.723,3.4874,3.8955,3.574,6.9706
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,0.6378,,,0.8526,6.15,57.0649,28.4463,28.4463,,25.0423,15.7383,21155.0,,,,0.1403,11.7468,2.5454,35.3573,30.899,-5.4232,2.2578,4.5531,5.1686,4.3804,9.5114
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,0.7089,,,0.8375,5.4659,60.797,24.6868,24.6868,,21.0314,13.3972,4110.0,,,,0.1315,11.0438,2.5768,34.9274,22.0365,-4.4164,1.8112,3.5807,1.0061,4.9317,1.8353
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,0.6058,,,0.8175,4.8074,59.9731,14.9155,14.9155,,5.5516,2.2992,5635.0,,,,0.1317,13.1268,2.2967,39.1871,4.006,-0.8389,0.3584,0.7311,1.3794,5.0889,3.1599
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,0.8456,,,0.8237,4.8488,60.4713,21.1397,21.1397,,18.0237,11.7012,6326.0,,,,0.1292,9.2785,2.0858,43.1483,17.045,-3.7816,1.5645,3.0043,1.5482,5.3924,4.3377
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,0.87,,,0.8144,4.4973,55.5906,24.8083,24.8083,,21.4873,13.8992,5656.0,,,,0.1324,11.9484,1.8466,48.7375,19.1412,-4.6586,1.8839,3.5531,1.3842,5.895,5.5592
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.0185,,,0.8184,4.655,60.8707,24.086,24.086,,17.3811,11.5717,-1386.0,,,,0.1208,9.7705,1.768,50.9046,14.191,-3.5795,1.44,2.577,-0.3391,6.1375,0.4113
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.0384,,,0.8131,4.3923,60.3575,26.9478,26.9478,,22.8067,14.2792,2907.0,,,,0.1208,10.8513,1.5451,58.249,16.7333,-4.4375,1.7701,3.1282,0.7113,6.56,2.4267
BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.067,,,0.8021,4.1298,60.2579,22.726,22.726,,17.3755,11.4134,5939.0,,,,0.1245,9.8785,1.4719,61.1473,13.1314,-3.768,1.4669,2.5986,1.4524,6.9742,4.2115
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2011-01-31,A,,2011,4,2011,1,7,0.8875,,,0.3809,0.6999,25.3415,6.0548,6.0548,7.8661,5.5797,3.885,11433.0,,,,2.3335,8.6436,82.8943,4.4032,22.3995,29.2912,8.8278,13.8667,3.1153,20.2637,6.4422
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2012-01-31,A,,2012,4,2012,1,7,0.8824,,,0.3833,0.7052,24.9751,5.9329,5.9329,7.7483,5.4494,3.5159,11325.0,,,,2.3087,8.228,75.2079,4.8532,21.6576,29.7732,8.4837,13.3572,3.2599,22.1653,6.9819
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2013-01-31,A,,2013,4,2013,1,7,0.8346,,,0.3363,0.6623,24.8274,5.9159,5.9159,7.7249,5.4757,3.6272,13225.0,,,,2.3074,8.0428,69.2451,5.2711,21.6595,28.9087,8.7167,14.3754,3.9023,24.6645,7.5512
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2014-01-31,A,,2014,4,2014,1,7,0.8823,,,0.3539,0.6964,24.8219,5.6419,5.6419,7.5042,5.1766,3.3639,10869.0,,,,2.3262,7.9823,71.3335,5.1168,20.3482,26.769,8.0835,13.1464,3.3107,25.159,7.0841
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2015-01-31,A,,2015,4,2015,1,7,0.9697,,,0.336,0.5837,24.8254,5.5898,5.5898,7.4786,5.1063,3.3693,16960.0,,,,2.3866,8.0877,71.6511,5.0941,19.5655,24.7866,8.2628,12.9906,5.2297,26.6224,8.8079
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2016-01-31,A,,2016,4,2016,1,7,0.9322,,,0.345,0.5984,25.1273,4.9997,4.9997,6.9606,4.488,3.0477,16547.0,,,,2.4157,8.1177,85.7272,4.2577,18.0359,22.5357,7.5558,11.8144,5.1436,26.4424,8.5138
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2017-01-31,A,,2017,4,2017,1,7,0.862,,,0.3429,0.5704,25.6481,4.6852,4.6852,6.7598,4.2186,2.8079,21367.0,,,,2.4437,8.3923,83.2687,4.3834,17.7476,22.5094,7.1887,11.6627,6.866,26.4223,10.1318
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2011-01-31,Q,,2011,4,2011,1,7,0.8875,,,0.3809,0.6999,25.171,6.8787,6.8787,,6.4215,5.2045,11433.0,,,,0.6436,2.3896,22.865,3.9361,7.2677,9.5037,2.8642,4.4991,3.1153,20.2637,6.4422
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2011-04-30,Q,,2012,1,2011,2,7,0.9021,,,0.4173,0.8187,24.9662,5.6589,5.6589,,5.1618,3.2623,-321.0,,,,0.5595,2.0308,21.7741,4.1334,5.2624,7.0024,1.9213,3.0663,-0.0914,19.5436,0.5619
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2011-07-31,Q,,2012,2,2011,3,7,0.858,,,0.3994,0.7835,25.2327,5.8364,5.8364,,5.3079,3.4755,4149.0,,,,0.5641,2.1038,20.7723,4.3327,5.4044,7.6721,2.0307,3.2457,1.1905,21.0422,2.7857
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2011-10-31,Q,,2012,3,2011,4,7,0.8806,,,0.4013,0.8297,25.0712,5.3327,5.3327,,4.8473,3.0265,3725.0,,,,0.5646,1.8627,23.1713,3.8841,4.904,6.8671,1.7931,2.936,1.0772,20.7713,3.7345
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2012-01-31,Q,,2012,4,2012,1,7,0.8824,,,0.3833,0.7052,24.6667,6.7906,6.7906,,6.3604,4.2069,11325.0,,,,0.6346,2.2708,20.6717,4.3538,7.1171,9.7841,2.7879,4.3895,3.2599,22.1653,6.9819
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2012-04-30,Q,,2013,1,2012,2,7,0.8304,,,0.3835,0.7388,24.6279,5.6517,5.6517,,5.1783,3.3112,3109.0,,,,0.5734,2.0632,20.2745,4.4391,5.2668,7.3566,1.9756,3.2469,0.9077,21.7776,1.5866
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2012-07-31,Q,,2013,2,2012,3,7,0.8235,,,0.3716,0.7312,25.0599,5.8609,5.8609,,5.4191,3.5141,6231.0,,,,0.5841,2.1116,21.3014,4.2251,5.5702,7.6181,2.1266,3.5002,1.8337,22.1533,3.4123
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2012-10-31,Q,,2013,3,2012,4,7,0.8254,,,0.3474,0.731,24.8946,5.3541,5.3541,,4.8743,3.1942,7329.0,,,,0.5529,1.7999,20.4419,4.4027,4.846,6.564,1.8507,3.1626,2.169,23.4071,4.7076
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2013-01-31,Q,,2013,4,2013,1,7,0.8346,,,0.3363,0.6623,24.736,6.7004,6.7004,,6.3265,4.3948,13225.0,,,,0.628,2.1918,18.8474,4.7752,7.1448,9.5361,2.8754,4.742,3.9023,24.6645,7.5512
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2013-04-30,Q,,2014,1,2013,2,7,0.8181,,,0.37,0.7527,24.6156,5.6439,5.6439,,5.1793,3.3173,1961.0,,,,0.5642,1.9934,18.4251,4.8846,5.1845,7.008,1.9447,3.266,0.591,23.073,1.475
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2013-07-31,Q,,2014,2,2013,3,7,0.8309,,,0.3624,0.7462,25.1733,5.8007,5.8007,,5.3283,3.4828,5297.0,,,,0.5813,2.0429,19.4847,4.619,5.4834,7.325,2.0924,3.4963,1.6095,23.4801,3.4187
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2013-10-31,Q,,2014,3,2013,4,7,0.8717,,,0.3619,0.7873,25.0683,5.4543,5.4543,,4.953,3.2311,4335.0,,,,0.5512,1.7452,18.6413,4.828,4.9286,6.5824,1.8439,3.1447,1.3253,24.2202,4.0721
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2014-01-31,Q,,2014,4,2014,1,7,0.8823,,,0.3539,0.6964,24.4669,5.6643,5.6643,,5.2372,3.4162,10869.0,,,,0.6335,2.184,19.4258,4.633,5.5865,7.3493,2.2193,3.6093,3.3107,25.159,7.0841
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2014-04-30,Q,,2015,1,2014,2,7,0.8788,,,0.3815,0.7074,24.5703,5.3871,5.3871,,4.893,3.1254,3830.0,,,,0.5677,1.9136,18.8583,4.7724,4.7456,6.3237,1.8324,2.9352,1.1792,24.2102,1.8285
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2014-07-31,Q,,2015,2,2014,3,7,0.8883,,,0.3546,0.6514,25.0697,5.6108,5.6108,,5.163,3.4073,6877.0,,,,0.5895,1.9804,19.5452,4.6047,4.937,6.4838,2.0068,3.1866,2.1219,25.6656,3.6717
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2014-10-31,Q,,2015,3,2014,4,7,0.9203,,,0.3451,0.6598,25.0032,5.2647,5.2647,,4.7134,3.1185,7686.0,,,,0.573,1.7329,19.5372,4.6066,4.5519,5.8713,1.8424,2.9812,2.3722,26.0468,4.7747
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2015-01-31,Q,,2015,4,2015,1,7,0.9697,,,0.336,0.5837,24.6646,6.0419,6.0419,,5.5965,3.7746,16960.0,,,,0.6465,2.1957,19.4106,4.6366,6.037,7.648,2.5495,4.0083,5.2297,26.6224,8.8079
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2015-04-30,Q,,2016,1,2015,2,7,0.8924,,,0.3494,0.628,24.6834,4.9466,4.9466,,4.229,2.9096,2311.0,,,,0.572,1.8675,19.7533,4.5562,4.1043,5.2562,1.6354,2.6701,0.7126,24.7877,1.371
WMS,WMT,WAL-MART STORES,"Wal-Mart Stores, Inc.",NYSE,USD,2015-07-31,Q,,2016,2,2015,3,7,0.8907,,,0.3428,0.5973,25.0963,5.0479,5.0479,,4.5962,2.8903,5345.0,,,,0.6053,2.0009,22.7922,3.9487,4.4262,5.651,1.8301,2.9088,1.6543,25.544,3.1266
